TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20221008222388,4,6,22,2,0,0,0
20221008222411,1,68,18,2,0,0,0
20221008222411,2,42,22,2,0,0,0
20221008222412,1,22,18,2,0,0,0
20221008222412,2,44,26,1,0,0,0
20221008222412,3,48,26,2,0,0,0
20221008222412,4,17,26,1,0,0,0
20221008222412,5,23,20,1,0,0,0
20221008222412,6,13,26,2,0,0,0
20221008222423,1,42,18,2,0,0,0
20221008222423,2,40,20,1,0,0,0
20221008222423,3,14,22,2,0,0,0
20221008222423,4,10,22,1,0,0,0
20221008222425,1,24,19,1,0,0,0
20221008222425,2,31,28,1,0,0,0
20221008222438,1,69,18,2,0,0,0
20221008222438,2,70,20,1,0,0,0
20221008222454,1,47,19,2,0,0,0
20221008222478,1,74,19,1,0,0,0
20221008222503,1,65,19,1,0,0,0
20221008222536,1,42,19,1,0,0,0
20221008222576,1,51,19,1,0,0,0
20221008222576,2,15,40,1,0,0,0
20221009220013,1,44,18,2,0,0,0
20221009220013,2,44,20,1,0,0,0
20221009220013,3,21,22,2,0,0,0
20221009220013,4,19,22,2,0,0,0
20221009220013,5,17,22,1,0,0,0
20221009220013,6,15,22,1,0,0,0
20221009220013,7,13,22,1,0,0,0
20221009220013,8,12,22,1,0,0,0
20221009220013,9,9,22,2,0,0,0
20221009220013,10,8,22,2,0,0,0
20221009220013,11,5,22,1,0,0,0
20221009220039,1,80,18,2,0,0,0
20221009220039,2,85,20,1,60,0,0
20221009220044,1,56,19,1,0,0,0
20221009220050,1,75,18,1,0,0,0
20221009220050,2,75,20,2,0,0,0
20221009220060,1,85,19,2,60,0,0
20221009220084,1,42,18,1,0,0,0
20221009220084,2,52,21,2,0,0,0
20221009220084,3,15,22,2,0,0,0
20221009220084,4,11,22,1,0,0,0
20221009220084,5,6,23,2,0,0,0
20221009220084,6,30,22,1,0,0,0
20221009220103,1,85,19,1,60,0,0
20221009220111,1,80,18,2,0,0,0
20221009220111,2,80,20,1,0,0,0
20221009220509,1,34,19,1,0,0,0
20221009220509,2,30,21,2,0,0,0
20221009220511,1,75,19,2,0,0,0
20221009220516,1,48,18,1,0,0,0
20221009220516,2,40,20,2,0,0,0
20221009220516,3,10,22,1,0,0,0
20221009220516,4,2,22,2,0,0,0
20221009220518,1,65,18,1,0,0,0
20221009220518,2,64,20,2,0,0,0
20221009220524,1,37,18,2,0,0,0
20221009220524,2,25,22,2,0,0,0
20221009220524,3,40,28,1,0,0,0
20221009220527,1,53,18,1,0,0,0
20221009220527,2,31,22,2,0,0,0
20221009220527,3,7,23,1,0,0,0
20221009220527,4,4,23,1,0,0,0
20221009220528,1,67,19,1,0,0,0
20221009220530,1,55,18,2,0,0,0
20221009220530,2,61,20,1,0,0,0
20221009220530,3,14,22,1,0,0,0
20221009220534,1,80,19,2,0,0,0
20221009220535,1,70,19,2,0,0,0
20221009220539,1,71,18,2,0,0,0
20221009220539,2,73,20,1,0,0,0
20221009220542,1,71,19,1,0,0,0
20221009220543,1,53,18,2,0,0,0
20221009220543,2,59,20,1,0,0,0
20221009220559,1,53,18,1,0,0,0
20221009220559,2,52,20,2,0,0,0
20221009220560,1,44,18,1,0,0,0
20221009220560,2,44,20,2,0,0,0
20221009220560,3,14,22,1,0,0,0
20221009220560,4,12,22,2,0,0,0
20221009220563,1,52,18,2,0,0,0
20221009220563,3,57,21,2,0,0,0
20221009220565,1,64,18,1,0,0,0
20221009220565,2,65,20,2,0,0,0
20221009220566,1,25,18,1,0,0,0
20221009220566,2,49,24,2,0,0,0
20221009220566,3,24,25,2,0,0,0
20221009220566,4,23,25,1,0,0,0
20221009220567,1,62,19,2,0,0,0
20221009220574,1,62,19,2,0,0,0
20221009220581,1,80,18,2,0,0,0
20221009220581,2,80,20,1,0,0,0
20221009220585,1,80,19,2,0,0,0
20221009220587,1,50,18,2,0,0,0
20221009220587,2,53,20,1,0,0,0
20221009220599,1,50,18,1,0,0,0
20221009220599,2,43,25,1,0,0,0
20221009220603,1,36,18,1,0,0,0
20221009220603,2,35,20,2,0,0,0
20221009220615,1,79,18,2,0,0,0
20221009220615,2,79,20,1,0,0,0
20221009220617,1,69,19,2,0,0,0
20221009220633,1,41,19,2,0,0,0
20221009220647,1,72,18,2,0,0,0
20221009220647,2,68,20,1,0,0,0
20221009220651,1,56,18,1,0,0,0
20221009220651,2,53,20,2,0,0,0
20221009220654,1,51,18,2,0,0,0
20221009220654,2,51,20,2,0,0,0
20221009220659,1,34,18,2,0,0,0
20221009220659,2,49,21,1,0,0,0
20221009220660,1,39,19,2,0,0,0
20221009220661,1,44,18,2,0,0,0
20221009220661,2,44,20,1,0,0,0
20221009220661,3,17,22,2,0,0,0
20221009220661,4,13,22,1,0,0,0
20221009220671,1,78,19,1,0,0,0
20221009220679,1,32,18,2,0,0,0
20221009220679,2,33,20,1,0,0,0
20221009220679,3,3,22,1,0,0,0
20221009220679,4,0,22,2,0,0,0
20221009220680,1,85,19,1,60,0,0
20221009220684,1,76,18,1,0,0,0
20221009220684,2,77,20,2,0,0,0
20221009220690,1,31,18,2,0,0,0
20221009220690,2,33,20,1,0,0,0
20221009220690,3,4,22,2,0,0,0
20221009220690,4,1,22,2,0,0,0
20221009220702,1,63,18,2,0,0,0
20221009220702,2,65,20,1,0,0,0
20221009220706,1,17,18,2,0,0,0
20221009220706,2,47,24,1,0,0,0
20221009220706,3,16,25,1,0,0,0
20221009220706,4,13,25,1,0,0,0
20221009220710,1,41,18,2,0,0,0
20221009220710,2,37,20,1,0,0,0
20221009220710,3,11,22,1,0,0,0
20221009220710,4,6,22,1,0,0,0
20221009220710,5,14,22,1,0,0,0
20221009220711,1,24,18,2,0,0,0
20221009220711,2,27,25,2,0,0,0
20221009220716,1,42,18,2,0,0,0
20221009220716,2,41,20,1,0,0,0
20221009220716,3,9,22,2,0,0,0
20221009220716,4,7,22,1,0,0,0
20221009220716,6,17,22,1,0,0,0
20221009220717,1,32,18,1,0,0,0
20221009220717,2,32,20,2,0,0,0
20221009220725,1,60,19,2,0,0,0
20221009220727,1,47,18,1,0,0,0
20221009220727,2,70,24,1,0,0,0
20221009220727,3,76,24,2,0,0,0
20221009220727,4,51,20,2,0,0,0
20221009220727,6,6,22,1,23,0,0
20221009220729,1,80,19,1,0,0,0
20221009220744,1,80,19,1,0,0,0
20221009220745,1,76,19,1,0,0,0
20221009220745,2,63,28,1,0,0,0
20221009220747,1,43,18,1,0,0,0
20221009220747,2,74,30,1,0,0,0
20221009220747,3,76,30,2,0,0,0
20221009220747,4,40,30,2,0,0,0
20221009220748,1,26,18,2,0,0,0
20221009220748,2,46,24,1,0,0,0
20221009220748,3,46,24,2,0,0,0
20221009220748,4,19,25,1,0,0,0
20221009220748,6,2,22,2,0,0,0
20221009220750,1,63,18,1,0,0,0
20221009220750,2,68,20,2,0,0,0
20221009220754,1,74,18,2,0,0,0
20221009220754,2,68,25,2,0,0,0
20221009220755,1,28,18,1,0,0,0
20221009220755,2,28,20,2,0,0,0
20221009220755,3,5,22,2,0,0,0
20221009220755,4,3,22,1,0,0,0
20221009220759,1,78,18,1,0,0,0
20221009220759,2,74,20,2,0,0,0
20221009220764,1,24,18,2,0,0,0
20221009220764,2,46,24,2,0,0,0
20221009220764,3,36,24,1,0,0,0
20221009220764,4,26,25,2,0,0,0
20221009220768,1,16,18,2,0,0,0
20221009220768,2,58,24,1,0,0,0
20221009220768,3,52,24,2,0,0,0
20221009220768,4,22,25,1,0,0,0
20221009220770,1,73,19,2,0,0,0
20221009220775,1,61,19,2,0,0,0
20221009220779,1,40,18,1,0,0,0
20221009220779,2,41,20,2,0,0,0
20221009220779,3,14,22,2,0,0,0
20221009220779,4,12,22,1,0,0,0
20221009220779,5,12,22,2,0,0,0
20221009220784,1,42,18,2,0,0,0
20221009220784,2,45,20,1,0,0,0
20221009220784,3,14,22,1,0,0,0
20221009220784,4,12,22,1,0,0,0
20221009220786,1,49,18,1,0,0,0
20221009220786,2,76,20,2,0,0,0
20221009220787,1,28,18,1,0,0,0
20221009220787,2,27,20,2,0,0,0
20221009220787,3,1,22,2,0,0,0
20221009220789,1,47,18,1,0,0,0
20221009220789,2,39,20,2,0,0,0
20221009220789,3,11,22,1,0,0,0
20221009220789,4,9,22,2,0,0,0
20221009220789,5,6,22,2,0,0,0
20221009220793,1,37,18,2,0,0,0
20221009220793,2,44,20,1,0,0,0
20221009220796,1,62,18,1,0,0,0
20221009220796,2,61,20,2,0,0,0
20221009220796,3,27,22,2,0,0,0
20221009220799,1,80,18,2,0,0,0
20221009220799,2,61,22,2,0,0,0
20221009220801,1,63,18,1,0,0,0
20221009220801,2,59,20,2,0,0,0
20221009220804,1,45,18,2,0,0,0
20221009220804,2,46,20,1,0,0,0
20221009220804,3,18,22,1,0,0,0
20221009220807,1,43,18,2,0,0,0
20221009220807,2,72,24,2,0,0,0
20221009220814,1,71,18,2,0,0,0
20221009220814,2,70,20,1,0,0,0
20221009220816,1,58,18,2,0,0,0
20221009220816,2,62,20,1,0,0,0
20221009220816,3,33,22,2,0,0,0
20221009220816,4,11,23,2,0,0,0
20221009220820,1,31,19,1,0,0,0
20221009220826,1,26,19,2,0,0,0
20221009220826,2,25,21,1,0,0,0
20221009220827,1,67,19,2,0,0,0
20221009220836,1,76,19,2,0,0,0
20221009220838,1,67,19,2,0,0,0
20221009220842,1,33,19,1,0,0,0
20221009220853,1,71,18,2,0,0,0
20221009220853,2,72,20,1,0,0,0
20221009220856,1,25,18,2,0,0,0
20221009220856,2,26,20,1,0,0,0
20221009220876,1,77,19,2,0,0,0
20221009220879,1,37,18,2,0,0,0
20221009220879,2,17,22,1,0,0,0
20221009220880,1,58,19,1,0,0,0
20221009220880,2,61,21,2,0,0,0
20221009220883,1,32,19,2,0,0,0
20221009220883,2,29,28,2,0,0,0
20221009220883,3,32,28,1,0,0,0
20221009220887,1,78,19,1,0,0,0
20221009220889,1,70,18,2,0,0,0
20221009220889,2,68,20,1,0,0,0
20221009220893,1,54,19,2,0,0,0
20221009220903,1,64,19,2,0,0,0
20221009220904,1,40,18,2,0,0,0
20221009220904,2,42,20,1,0,0,0
20221009220904,3,17,22,1,0,0,0
20221009220904,4,12,22,1,0,0,0
20221009220904,5,13,22,1,0,0,0
20221009220904,6,9,22,1,0,0,0
20221009220906,1,38,18,1,0,0,0
20221009220906,2,35,20,2,0,0,0
20221009220906,3,7,22,2,0,0,0
20221009220906,4,4,22,1,0,0,0
20221009220907,1,80,18,1,0,0,0
20221009220907,2,79,20,2,0,0,0
20221009220912,1,18,18,2,0,0,0
20221009220912,2,50,24,1,0,0,0
20221009220912,3,50,24,2,0,0,0
20221009220916,1,73,18,2,0,0,0
20221009220916,2,75,20,1,0,0,0
20221009220917,1,32,19,1,0,0,0
20221009220919,1,57,18,2,0,0,0
20221009220919,2,57,20,1,0,0,0
20221009220920,1,70,19,2,0,0,0
20221009220922,1,57,18,2,0,0,0
20221009220922,2,60,20,1,0,0,0
20221009220922,3,17,22,1,0,0,0
20221009220922,4,21,22,2,0,0,0
20221009220924,1,39,18,1,0,0,0
20221009220924,2,36,20,2,0,0,0
20221009220924,3,6,22,2,0,0,0
20221009220924,4,1,22,1,0,0,0
20221009220926,1,70,18,2,0,0,0
20221009220926,2,80,20,1,0,0,0
20221009220931,1,75,18,1,0,0,0
20221009220931,2,74,20,2,0,0,0
20221009220937,1,23,18,2,0,0,0
20221009220937,2,23,20,1,0,0,0
20221009220937,3,1,22,2,0,0,0
20221009220939,1,39,18,2,0,0,0
20221009220939,2,4,22,2,0,0,0
20221009220939,3,3,22,1,0,0,0
20221009220941,1,78,18,1,0,0,0
20221009220941,2,75,20,2,0,0,0
20221009220942,1,35,18,1,0,0,0
20221009220942,2,34,20,2,0,0,0
20221009220942,3,0,22,2,0,0,0
20221009220945,1,45,18,2,0,0,0
20221009220945,2,45,20,1,0,0,0
20221009220945,3,5,22,2,0,0,0
20221009220950,1,17,18,2,0,0,0
20221009220950,2,46,24,2,0,0,0
20221009220950,3,54,24,1,0,0,0
20221009220950,4,20,25,2,0,0,0
20221009220969,1,69,18,2,0,0,0
20221009220969,2,68,20,1,0,0,0
20221009220970,1,44,19,2,0,0,0
20221009220971,1,79,18,1,0,0,0
20221009220971,2,80,20,2,0,0,0
20221009220973,1,71,19,2,0,0,0
20221009220974,1,44,18,1,0,0,0
20221009220974,2,47,20,2,0,0,0
20221009220974,3,8,22,1,0,0,0
20221009220976,1,24,19,2,0,0,0
20221009220978,1,56,18,1,0,0,0
20221009220978,2,52,20,2,0,0,0
20221009220984,1,72,18,2,0,0,0
20221009220984,2,72,20,1,0,0,0
20221009220986,1,49,18,2,0,0,0
20221009220986,2,22,22,1,0,0,0
20221009220986,3,22,30,2,0,0,0
20221009221002,1,59,18,1,0,0,0
20221009221002,2,57,20,2,0,0,0
20221009221003,1,67,18,2,0,0,0
20221009221003,2,71,20,1,0,0,0
20221009221005,1,71,18,2,0,0,0
20221009221005,2,72,20,1,0,0,0
20221009221011,1,39,18,2,0,0,0
20221009221011,2,42,20,1,0,0,0
20221009221011,3,11,22,2,0,0,0
20221009221011,4,6,22,1,0,0,0
20221009221011,5,2,22,2,0,0,0
20221009221014,1,77,18,2,0,0,0
20221009221014,2,80,20,1,0,0,0
20221009221018,1,73,18,1,0,0,0
20221009221018,2,67,20,2,0,0,0
20221009221020,1,72,18,2,0,0,0
20221009221020,2,71,20,1,0,0,0
20221009221021,1,49,18,2,0,0,0
20221009221021,2,49,20,1,0,0,0
20221009221021,3,15,22,2,0,0,0
20221009221021,4,13,22,1,0,0,0
20221009221051,1,80,19,1,0,0,0
20221009221052,1,17,18,2,0,0,0
20221009221052,2,32,24,2,0,0,0
20221009221052,3,63,26,2,0,0,0
20221009221058,1,31,18,1,0,0,0
20221009221058,2,31,20,2,0,0,0
20221009221058,4,7,22,1,0,0,0
20221009221058,5,6,22,2,0,0,0
20221009221066,1,66,18,1,0,0,0
20221009221066,2,66,25,1,0,0,0
20221009221073,1,63,18,2,0,0,0
20221009221073,2,69,20,1,0,0,0
20221009221076,1,34,19,1,0,0,0
20221009221076,2,36,28,1,0,0,0
20221009221079,1,29,19,2,0,0,0
20221009221082,1,49,18,2,0,0,0
20221009221082,2,53,20,1,0,0,0
20221009221082,3,28,22,1,0,0,0
20221009221084,1,22,18,2,0,0,0
20221009221084,2,23,21,1,0,0,0
20221009221085,1,36,18,2,0,0,0
20221009221085,2,10,22,1,0,0,0
20221009221085,3,9,22,1,0,0,0
20221009221085,4,4,22,1,0,0,0
20221009221085,5,2,22,2,0,0,0
20221009221087,1,64,19,1,0,0,0
20221009221088,1,23,18,2,0,0,0
20221009221088,2,54,24,1,0,0,0
20221009221088,3,52,24,2,0,0,0
20221009221088,4,29,25,1,0,0,0
20221009221090,1,44,18,1,0,0,0
20221009221090,2,40,20,2,0,0,0
20221009221090,3,8,22,1,0,0,0
20221009221090,4,5,22,1,0,0,0
20221009221098,1,34,19,2,0,0,0
20221009221098,2,32,21,1,0,0,0
20221009221100,1,53,18,1,0,0,0
20221009221100,2,20,22,2,0,0,0
20221009221100,3,14,22,1,0,0,0
20221009221100,4,58,25,1,0,0,0
20221009221102,1,78,18,2,0,0,0
20221009221102,2,80,20,1,0,0,0
20221009221104,1,46,19,1,0,0,0
20221009221104,2,16,40,1,0,0,0
20221009221104,3,15,40,2,0,0,0
20221009221106,1,31,18,2,0,0,0
20221009221106,2,32,20,1,0,0,0
20221009221106,3,2,22,1,0,0,0
20221009221106,4,0,22,2,0,0,0
20221009221108,1,49,18,2,0,0,0
20221009221108,2,45,20,1,0,0,0
20221009221108,3,18,22,2,0,0,0
20221009221108,4,11,22,2,0,0,0
20221009221108,5,11,22,1,0,0,0
20221009221117,1,20,18,2,0,0,0
20221009221117,2,20,20,1,0,0,0
20221009221127,1,20,18,2,0,0,0
20221009221127,2,21,25,1,0,0,0
20221009221127,3,17,25,1,0,0,0
20221009221127,4,80,26,1,0,0,0
20221009221127,5,42,24,1,0,0,0
20221009221127,6,79,26,2,0,0,0
20221009221127,7,43,24,2,0,0,0
20221009221127,8,22,25,2,0,0,0
20221009221127,9,18,25,2,0,0,0
20221009221128,1,55,18,1,0,0,0
20221009221128,2,53,20,2,0,0,0
20221009221128,3,12,22,1,0,0,0
20221009221130,1,75,18,1,0,0,0
20221009221130,2,62,20,2,0,0,0
20221009221134,1,28,18,2,0,0,0
20221009221134,2,30,20,1,0,0,0
20221009221144,1,32,18,1,0,0,0
20221009221144,2,34,20,2,0,0,0
20221009221149,1,69,18,2,0,0,0
20221009221149,2,72,20,1,0,0,0
20221009221150,1,69,19,2,0,0,0
20221009221154,1,85,18,1,60,0,0
20221009221154,2,77,20,2,0,0,0
20221009221161,1,85,18,2,60,0,0
20221009221161,2,64,22,2,0,0,0
20221009221177,1,40,18,2,0,0,0
20221009221177,2,49,20,1,0,0,0
20221009221177,3,12,22,1,0,0,0
20221009221183,1,76,18,2,0,0,0
20221009221183,2,80,20,1,0,0,0
20221009221183,3,49,22,1,0,0,0
20221009221188,1,78,19,2,0,0,0
20221009221194,1,37,18,1,0,0,0
20221009221194,2,57,24,1,0,0,0
20221009221194,3,57,24,2,0,0,0
20221009221194,4,39,20,2,0,0,0
20221009221194,5,4,22,1,0,0,0
20221009221194,6,3,22,1,0,0,0
20221009221195,1,57,18,2,0,0,0
20221009221195,2,28,22,2,0,0,0
20221009221195,3,0,23,1,0,0,0
20221009221195,4,29,26,1,0,0,0
20221009221204,1,34,19,1,0,0,0
20221009221207,1,25,19,1,0,0,0
20221009221207,2,29,21,2,0,0,0
20221009221212,1,50,18,1,0,0,0
20221009221212,2,47,21,2,0,0,0
20221009221212,4,11,22,1,0,0,0
20221009221220,1,57,18,1,0,0,0
20221009221220,2,57,20,2,0,0,0
20221009221220,3,19,22,2,0,0,0
20221009221220,4,16,22,1,0,0,0
20221009221220,6,11,22,1,0,0,0
20221009221220,7,7,22,2,0,0,0
20221009221220,8,6,22,2,0,0,0
20221009221220,9,2,22,2,0,0,0
20221009221222,1,41,18,2,0,0,0
20221009221222,2,45,20,1,0,0,0
20221009221222,3,4,22,2,0,0,0
20221009221225,1,46,18,2,0,0,0
20221009221225,2,47,20,1,0,0,0
20221009221225,3,19,22,1,0,0,0
20221009221225,5,12,22,2,0,0,0
20221009221225,6,9,22,1,0,0,0
20221009221238,1,58,19,2,0,0,0
20221009221246,1,64,18,2,0,0,0
20221009221246,2,64,20,1,0,0,0
20221009221246,3,39,22,1,0,0,0
20221009221246,4,85,30,2,60,0,0
20221009221248,1,71,19,2,0,0,0
20221009221250,1,29,18,1,0,0,0
20221009221250,2,5,22,1,0,0,0
20221009221250,3,26,20,2,0,0,0
20221009221256,1,40,19,2,0,0,0
20221009221264,1,37,18,1,0,0,0
20221009221264,2,36,20,2,0,0,0
20221009221264,3,5,22,2,0,0,0
20221009221264,4,0,22,2,0,0,0
20221009221265,1,31,18,2,0,0,0
20221009221265,2,33,20,1,0,0,0
20221009221268,1,65,18,1,0,0,0
20221009221268,2,68,20,2,0,0,0
20221009221268,3,47,22,1,0,0,0
20221009221270,1,39,18,2,0,0,0
20221009221270,2,9,22,2,0,0,0
20221009221270,3,6,22,1,0,0,0
20221009221271,1,56,18,2,0,0,0
20221009221271,2,26,22,1,0,0,0
20221009221275,1,52,18,2,0,0,0
20221009221275,2,51,20,1,0,0,0
20221009221278,1,50,18,2,0,0,0
20221009221278,2,51,20,1,0,0,0
20221009221284,1,79,19,1,0,0,0
20221009221294,1,54,19,2,0,0,0
20221009221302,1,65,18,2,0,0,0
20221009221302,2,68,20,1,0,0,0
20221009221303,1,59,19,1,0,0,0
20221009221305,1,62,18,2,0,0,0
20221009221305,2,59,20,1,0,0,0
20221009221316,1,23,19,2,0,0,0
20221009221319,1,36,18,2,0,0,0
20221009221319,2,38,20,1,0,0,0
20221009221319,3,8,22,1,0,0,0
20221009221319,4,5,22,2,0,0,0
20221009221319,5,1,22,2,0,0,0
20221009221321,1,52,19,2,0,0,0
20221009221321,4,52,30,1,0,0,0
20221009221326,1,51,18,1,0,0,0
20221009221326,2,51,20,2,0,0,0
20221009221331,1,73,19,2,0,0,0
20221009221333,1,40,18,1,0,0,0
20221009221333,2,42,20,2,0,0,0
20221009221338,1,58,18,2,0,0,0
20221009221338,2,57,20,1,0,0,0
20221009221342,1,67,18,2,0,0,0
20221009221342,2,69,20,1,0,0,0
20221009221346,1,67,19,1,0,0,0
20221009221351,1,32,18,1,0,0,0
20221009221351,2,34,20,2,0,0,0
20221009221351,3,7,22,1,0,0,0
20221009221351,4,5,22,1,0,0,0
20221009221351,5,2,22,2,0,0,0
20221009221351,6,0,22,1,0,0,0
20221009221352,1,56,18,1,0,0,0
20221009221352,2,64,20,2,0,0,0
20221009221355,1,44,18,1,0,0,0
20221009221355,2,42,20,2,0,0,0
20221009221355,3,11,22,1,0,0,0
20221009221355,4,8,22,1,0,0,0
20221009221355,5,1,22,2,0,0,0
20221009221356,1,35,18,2,0,0,0
20221009221356,2,9,22,2,0,0,0
20221009221356,3,3,22,1,0,0,0
20221009221359,1,36,18,1,0,0,0
20221009221359,2,35,20,2,0,0,0
20221009221359,3,11,22,2,0,0,0
20221009221359,4,7,22,2,0,0,0
20221009221359,5,85,26,1,60,0,0
20221009221370,1,32,18,1,0,0,0
20221009221370,2,29,20,2,0,0,0
20221009221370,3,8,22,1,0,0,0
20221009221370,4,2,22,1,0,0,0
20221009221370,6,21,25,1,0,0,0
20221009221371,1,48,19,1,0,0,0
20221009221374,1,29,18,2,0,0,0
20221009221374,2,32,20,1,0,0,0
20221009221374,3,65,26,1,0,0,0
20221009221374,4,56,26,2,0,0,0
20221009221375,1,32,18,1,0,0,0
20221009221375,2,35,20,2,0,0,0
20221009221375,3,2,22,2,0,0,0
20221009221379,1,34,18,1,0,0,0
20221009221379,2,30,20,2,0,0,0
20221009221379,3,9,22,1,0,0,0
20221009221379,4,9,22,2,0,0,0
20221009221381,1,68,18,1,0,0,0
20221009221381,2,71,20,2,0,0,0
20221009221387,1,53,18,2,0,0,0
20221009221387,2,18,22,2,0,0,0
20221009221387,3,73,24,2,0,0,0
20221009221388,1,74,18,2,0,0,0
20221009221388,2,85,20,1,60,0,0
20221009221392,1,80,19,2,0,0,0
20221009221394,1,79,19,2,0,0,0
20221009221397,1,80,19,2,0,0,0
20221009221399,1,35,18,1,0,0,0
20221009221399,2,64,28,1,0,0,0
20221009221399,3,66,28,2,0,0,0
20221009221399,4,60,28,1,0,0,0
20221009221399,5,46,28,1,0,0,0
20221009221399,6,46,28,1,43,0,0
20221009221399,7,6,40,2,0,0,0
20221009221407,1,68,18,2,0,0,0
20221009221407,2,77,20,1,0,0,0
20221009221411,1,49,18,1,0,0,0
20221009221411,2,49,20,2,0,0,0
20221009221411,4,20,22,2,0,0,0
20221009221411,6,1,23,2,0,0,0
20221009221413,1,40,18,1,0,0,0
20221009221413,2,38,20,2,0,0,0
20221009221413,3,8,22,1,0,0,0
20221009221413,4,5,22,2,0,0,0
20221009221419,1,39,18,1,0,0,0
20221009221419,2,36,20,2,0,0,0
20221009221419,3,6,22,2,0,0,0
20221009221419,4,3,22,1,0,0,0
20221009221419,5,3,22,1,0,0,0
20221009221420,1,69,18,2,0,0,0
20221009221420,2,66,20,1,0,0,0
20221009221422,1,51,18,2,0,0,0
20221009221422,2,32,22,2,0,0,0
20221009221422,3,7,23,1,0,0,0
20221009221422,4,13,23,2,0,0,0
20221009221422,5,12,23,2,0,0,0
20221009221426,1,33,19,2,0,0,0
20221009221428,1,23,18,1,0,0,0
20221009221428,2,23,20,2,0,0,0
20221009221430,1,64,18,2,0,0,0
20221009221430,2,73,20,1,0,0,0
20221009221433,1,20,18,2,0,0,0
20221009221433,2,80,24,2,0,0,0
20221009221433,3,23,25,1,0,0,0
20221009221435,1,52,18,1,0,0,0
20221009221435,2,49,20,2,0,0,0
20221009221439,1,56,18,2,0,0,0
20221009221439,2,64,20,1,0,0,0
20221009221451,1,71,19,2,0,0,0
20221009221451,2,68,28,2,0,0,0
20221009221455,1,23,18,2,0,0,0
20221009221455,2,59,24,1,0,0,0
20221009221455,3,24,25,2,0,0,0
20221009221460,1,41,18,2,0,0,0
20221009221460,2,17,22,2,0,0,0
20221009221460,3,13,22,1,0,0,0
20221009221460,4,11,22,1,0,0,0
20221009221460,5,7,22,2,0,0,0
20221009221463,1,78,18,1,0,0,0
20221009221463,2,80,20,2,0,0,0
20221009221465,1,47,18,1,0,0,0
20221009221465,2,44,20,2,0,0,0
20221009221465,3,23,22,2,0,0,0
20221009221465,4,20,22,1,0,0,0
20221009221465,5,15,22,1,0,0,0
20221009221471,1,80,18,2,60,0,0
20221009221471,2,80,20,1,0,0,0
20221009221476,1,56,18,1,0,0,0
20221009221476,2,30,22,1,0,0,0
20221009221476,3,85,24,2,60,0,0
20221009221478,1,72,18,2,0,0,0
20221009221478,2,80,20,1,0,0,0
20221009221482,1,46,18,2,0,0,0
20221009221482,2,35,20,2,0,0,0
20221009221486,1,36,18,2,0,0,0
20221009221486,2,44,20,1,0,0,0
20221009221486,3,7,22,2,0,0,0
20221009221486,4,5,22,2,0,0,0
20221009221486,5,3,22,1,0,0,0
20221009221493,1,26,18,2,0,0,0
20221009221493,2,85,26,2,60,0,0
20221009221493,3,4,22,2,0,0,0
20221009221493,4,2,22,1,0,0,0
20221009221494,1,64,19,2,0,0,0
20221009221500,1,62,19,1,0,0,0
20221009221502,1,70,18,2,0,0,0
20221009221502,2,72,20,1,0,0,0
20221009221505,1,26,18,2,0,0,0
20221009221505,2,28,20,1,0,0,0
20221009221505,3,8,22,1,0,0,0
20221009221505,4,5,22,2,0,0,0
20221009221505,5,32,30,1,0,0,0
20221009221505,6,9,30,1,0,0,0
20221009221508,1,59,18,1,0,0,0
20221009221508,2,58,20,2,0,0,0
20221009221508,3,85,24,2,60,0,0
20221009221510,1,64,18,2,0,0,0
20221009221510,2,63,20,1,0,0,0
20221009221514,1,51,18,2,0,0,0
20221009221514,2,51,20,1,0,0,0
20221009221514,3,15,22,2,0,0,0
20221009221514,4,13,22,1,0,0,0
20221009221522,1,57,18,1,0,0,0
20221009221522,2,75,20,2,0,0,0
20221009221526,1,76,19,1,0,0,0
20221009221528,1,48,18,2,0,0,0
20221009221528,2,50,20,1,0,0,0
20221009221528,3,24,22,1,0,0,0
20221009221528,4,23,22,2,0,0,0
20221009221528,5,21,22,2,0,0,0
20221009221528,6,16,22,1,0,0,0
20221009221529,1,50,18,2,0,0,0
20221009221529,2,16,22,2,0,0,0
20221009221529,3,29,22,1,0,0,0
20221009221529,4,15,22,1,0,0,0
20221009221534,1,28,18,2,0,0,0
20221009221538,1,34,18,2,0,0,0
20221009221538,2,35,20,1,0,0,0
20221009221538,3,7,22,2,0,0,0
20221009221541,1,66,18,2,0,0,0
20221009221541,2,62,20,1,0,0,0
20221009221549,1,60,18,1,0,0,0
20221009221549,2,59,20,2,0,0,0
20221009221550,1,54,19,2,0,0,0
20221009221562,1,76,19,2,0,0,0
20221009221565,1,59,18,1,0,0,0
20221009221565,2,60,20,2,0,0,0
20221009221571,1,33,19,1,0,0,0
20221009221577,1,54,19,1,0,0,0
20221009221588,1,67,19,2,0,0,0
20221009221593,1,36,18,2,0,0,0
20221009221593,2,41,20,1,0,0,0
20221009221595,1,71,19,2,0,0,0
20221009221596,1,65,19,1,0,0,0
20221009221599,1,62,19,1,0,0,0
20221009221601,1,68,18,1,0,0,0
20221009221601,2,79,20,2,0,0,0
20221009221603,1,30,19,1,0,0,0
20221009221604,1,33,18,2,0,0,0
20221009221604,2,38,20,1,0,0,0
20221009221604,3,2,22,1,0,0,0
20221009221612,1,80,18,1,0,0,0
